STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 07:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 08:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 17:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130623 23:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 15:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130624 21:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 03:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 07:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 08:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 09:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 11:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 12:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 14:00,0.12, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130625 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 03:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 04:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 05:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130626 07:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130701 01:00,999.99,[, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130801 00:00,999.99,], 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130801 01:00,0,g, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130801 04:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130802 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130809 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130809 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130810 17:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130810 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130815 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130815 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130815 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130815 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130815 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130815 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130816 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130822 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130822 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130822 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130822 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130822 23:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130823 00:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130825 10:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130825 11:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130825 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130825 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130826 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130826 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130826 19:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130826 20:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130826 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130826 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130828 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130828 01:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130828 02:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130828 23:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 00:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 01:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 02:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 03:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 06:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 10:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 13:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 14:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130829 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130830 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130830 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130901 01:00,0,g, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130904 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130904 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 02:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 03:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 04:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 14:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 15:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 16:00,0.82, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 17:00,0.45, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 18:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 20:00,0.16, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 21:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 22:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130905 23:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 00:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 01:00,0.15, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 02:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 03:00,0.13, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 04:00,0.14, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 05:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130906 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130915 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130915 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130916 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130916 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130917 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130920 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130920 16:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130920 17:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130921 09:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130921 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130921 17:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130921 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 03:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 04:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 12:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 13:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 14:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 15:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 16:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 17:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130922 21:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 09:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 10:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 13:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 14:00,0.21, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130923 19:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 01:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 02:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 04:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 05:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 06:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 07:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 08:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 13:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 14:00,0.14, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 15:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 18:00,0.09, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130924 19:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 00:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 06:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130925 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 10:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 12:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 13:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 14:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 17:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 18:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 20:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 22:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130927 23:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 00:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 04:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 05:00,0.11, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 07:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 08:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 09:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 11:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 15:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 16:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 17:00,0.07, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 18:00,0.66, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 19:00,0.14, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 20:00,0.15, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130928 21:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 01:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 04:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 05:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 06:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 07:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 08:00,0.13, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 09:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 10:00,0.11, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 11:00,0.12, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 12:00,0.08, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 13:00,0.09, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 14:00,0.12, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 15:00,0.16, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 16:00,0.15, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 17:00,0.13, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 18:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 19:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 20:00,0.17, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 21:00,0.12, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130929 22:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 04:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 06:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 07:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 08:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 09:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 10:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 11:00,0.1, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 13:00,0.04, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 14:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20130930 15:00,0,T, 
